6 1 11 60 3 7 3799 57 10704 60 3 7 6 1 12 65 3 7 5400 52 21280 65 3 7 212 52 354 256 52 525
5 0 11 60 4 7 3734 26 10715 60 4 7 6 0 12 63 4 7 5334 0 21289 63 4 7 203 26 352 247 0 524
6 1 11 70 3 5 3740 58 10713 70 3 5 6 1 12 71 3 5 5337 52 21288 71 3 5 206 52 351 248 52 524
5 0 11 75 3 5 3651 0 10728 75 3 5 5 0 10 75 3 4 3809 26 17274 75 3 4 197 0 349 208 26 465
5 0 11 81 3 4 3627 0 10730 81 3 4 5 1 10 83 2 4 3792 52 17276 83 2 4 194 0 346 203 52 462
5 1 10 86 2 2 3333 52 9609 86 2 2 5 1 10 91 2 2 3784 52 17277 91 2 2 192 52 339 204 52 461
4 0 8 87 3 2 2938 0 6985 87 3 2 5 0 10 92 2 2 3156 0 16410 92 2 2 179 0 333 158 0 352
3 0 6 99 3 2 2686 0 6983 99 3 2 3 0 7 104 2 2 837 0 2880 104 2 2 164 0 334 60 0 137
1 0 5 111 3 2 1236 0 5608 111 3 2 1 0 5 115 2 2 158 0 490 115 2 2 79 0 224 28 0 58
0 0 1 120 2 2 73 0 152 120 2 2 0 0 1 125 2 2 68 0 237 125 2 2 36 0 71 27 0 59
0 0 1 115 2 2 92 0 244 115 2 2 0 0 1 120 2 2 109 0 594 120 2 2 38 0 74 30 0 76
0 0 1 114 3 2 91 0 242 114 3 2 0 0 1 122 2 2 108 0 593 122 2 2 37 0 73 30 0 75
0 0 1 114 3 2 93 0 245 114 3 2 0 0 1 124 2 2 111 0 595 124 2 2 37 0 72 30 0 75
0 0 1 114 3 2 87 0 237 114 3 2 0 0 1 124 2 2 98 0 558 124 2 2 35 0 68 28 0 63
0 0 1 114 3 2 84 0 233 114 3 2 0 0 1 124 2 2 96 0 557 124 2 2 35 0 69 27 0 63
0 0 1 119 2 2 86 0 233 119 2 2 0 0 1 127 2 2 99 0 558 127 2 2 36 0 68 28 0 62
0 0 1 117 2 2 99 0 270 117 2 2 0 0 1 129 2 2 111 0 582 129 2 2 38 0 72 30 0 66
0 0 1 119 2 2 98 0 271 119 2 2 0 0 1 131 2 2 110 0 582 131 2 2 38 0 73 30 0 67
0 0 1 119 2 2 96 0 270 119 2 2 0 0 1 131 2 2 111 0 582 131 2 2 37 0 72 30 0 67
0 0 1 119 2 2 95 0 270 119 2 2 0 0 1 134 2 2 110 0 582 134 2 2 35 0 69 30 0 66
0 0 1 117 3 2 74 0 190 117 3 2 0 0 1 132 2 2 69 0 206 132 2 2 32 0 62 26 0 45
0 0 1 121 2 2 77 0 191 121 2 2 0 0 1 133 2 2 70 0 206 133 2 2 35 0 67 28 0 47
0 0 1 124 2 2 76 0 189 124 2 2 0 0 1 136 2 1 67 0 199 136 2 1 37 0 72 28 0 47
0 0 1 121 2 2 75 0 189 121 2 2 0 0 1 134 2 1 65 0 199 134 2 1 35 0 71 27 0 46
0 0 1 124 2 1 77 0 189 124 2 1 0 0 1 140 2 1 67 0 199 140 2 1 36 0 73 28 0 47
0 0 1 119 2 1 76 0 189 119 2 1 0 0 1 134 2 1 66 0 200 134 2 1 35 0 71 27 0 45
0 0 1 118 3 2 62 0 125 118 3 2 0 0 1 131 2 2 52 0 102 131 2 2 34 0 70 25 0 39
0 0 1 120 2 2 77 0 182 120 2 2 0 0 1 131 2 1 66 0 195 131 2 1 37 0 74 27 0 44
0 0 1 116 3 2 78 0 186 116 3 2 0 0 1 130 2 2 66 0 195 130 2 2 38 0 76 27 0 44
0 0 1 115 3 2 93 0 262 115 3 2 0 0 1 127 2 2 111 0 880 127 2 2 42 0 85 30 0 68
0 0 1 116 2 2 93 0 261 116 2 2 0 0 1 128 2 2 113 0 880 128 2 2 43 0 85 30 0 69
0 0 1 114 3 2 94 0 265 114 3 2 0 0 1 125 2 2 116 0 885 125 2 2 43 0 96 30 0 69
0 0 1 113 3 2 93 0 264 113 3 2 0 0 1 120 2 2 116 0 885 120 2 2 43 0 95 30 0 69
0 0 1 115 2 2 102 0 282 115 2 2 0 0 1 119 2 2 122 0 887 119 2 2 45 0 96 31 0 70
0 0 1 114 2 2 105 0 285 114 2 2 0 0 1 118 2 2 126 0 888 118 2 2 46 0 97 32 0 72
0 0 1 114 2 2 103 0 284 114 2 2 0 0 1 122 2 2 124 0 888 122 2 2 46 0 97 32 0 71
1 0 2 111 2 2 429 0 1399 111 2 2 1 0 2 115 2 2 180 0 911 115 2 2 77 0 158 37 0 77
2 0 3 96 2 2 814 0 1801 96 2 2 2 0 3 102 2 2 248 0 925 102 2 2 115 0 191 42 0 74
3 1 4 86 2 2 1522 52 2647 86 2 2 3 1 5 90 2 2 364 52 967 90 2 2 165 52 226 49 52 74
4 1 5 75 2 2 2266 140 3188 75 2 2 4 1 5 78 2 2 436 92 538 78 2 2 216 85 250 52 69 53
5 3 5 65 2 1 2734 318 3220 65 2 1 5 3 6 67 2 2 522 242 549 67 2 2 260 192 255 58 84 52
6 8 5 53 2 1 3355 3421 3284 53 2 1 6 8 6 57 2 2 624 680 556 57 2 2 306 397 250 64 85 48
7 9 5 40 2 1 3921 4399 3179 40 2 1 8 9 6 46 2 1 722 850 543 46 2 1 354 449 242 70 85 46
9 10 5 28 2 1 4562 5264 3027 28 2 1 9 11 5 34 2 1 833 946 522 34 2 1 399 471 220 75 85 41
10 12 4 16 3 2 5238 5721 2714 16 3 2 10 12 5 18 2 1 947 1047 470 18 2 1 444 492 188 80 86 35
11 12 3 6 2 0 5949 6211 2165 6 2 0 12 13 4 4 3 1 1073 1104 378 4 3 1 492 505 125 87 87 27
12 13 3 0 0 0 6363 6481 1799 0 0 0 12 13 3 0 0 0 1141 1144 322 0 0 0 510 513 76 88 87 5
12 13 2 0 0 0 6777 6891 1702 0 0 0 13 13 3 0 0 0 1178 1177 311 0 0 0 527 529 77 88 87 4
12 13 2 0 0 0 6544 6661 1765 0 0 0 13 13 3 0 0 0 1158 1163 317 0 0 0 517 517 80 88 87 5
12 12 3 0 0 0 6148 6316 1898 0 0 0 12 13 3 0 0 0 1119 1105 329 0 0 0 502 504 84 88 87 5
12 13 3 0 0 0 6475 6608 1950 0 0 0 12 13 3 0 0 0 1145 1133 327 0 0 0 516 514 90 88 87 4
12 13 3 0 0 0 6685 6891 2053 0 0 0 13 13 3 0 0 0 1163 1160 327 0 0 0 523 525 92 88 87 4
12 13 3 0 0 0 6447 6792 2258 0 0 0 12 13 3 0 0 0 1153 1138 352 0 0 0 507 512 102 88 87 7
12 12 3 0 0 0 6320 6639 2537 0 0 0 12 13 3 0 0 0 1133 1105 363 0 0 0 501 511 114 88 87 7
12 13 3 0 0 0 6415 6848 2606 0 0 0 12 13 3 0 0 0 1137 1105 371 0 0 0 506 519 117 88 87 7
11 12 3 0 0 0 6036 6072 2728 0 0 0 12 12 3 0 0 0 1088 1059 377 0 0 0 497 508 123 88 87 7
11 11 3 0 0 0 5802 5158 2745 0 0 0 11 12 3 0 0 0 1061 1020 369 0 0 0 489 482 125 88 87 7
11 11 3 0 0 0 5794 4947 3032 0 0 0 11 12 3 0 0 0 1064 1020 376 0 0 0 484 471 125 89 87 7
11 11 3 0 0 0 6029 5372 3064 0 0 0 12 12 3 0 0 0 1088 1057 381 0 0 0 492 486 125 88 87 7
12 12 3 0 0 0 6552 6610 3087 0 0 0 12 12 3 0 0 0 1137 1105 382 0 0 0 509 515 125 88 87 7
12 12 3 0 0 0 6173 5492 3058 0 0 0 12 12 3 0 0 0 1111 1079 381 0 0 0 492 491 120 88 87 7
11 11 3 0 0 0 5760 4994 2977 0 0 0 12 12 3 0 0 0 1075 1036 372 0 0 0 475 466 118 88 87 7
11 12 3 0 0 0 6154 5412 3005 0 0 0 12 12 3 0 0 0 1102 1079 344 0 0 0 493 489 115 88 87 4
12 12 3 0 0 0 6295 5665 2801 0 0 0 12 12 3 0 0 0 1119 1092 335 0 0 0 501 496 105 88 87 4
12 12 3 0 0 0 6199 5580 2804 0 0 0 12 12 3 0 0 0 1109 1096 335 0 0 0 498 490 104 88 87 4
12 12 3 0 0 0 6324 5667 2741 0 0 0 12 12 3 0 0 0 1121 1105 329 0 0 0 503 493 99 88 88 4
12 12 3 0 0 0 6451 5875 2702 0 0 0 12 13 3 0 0 0 1134 1106 331 0 0 0 508 502 97 88 88 4
12 12 2 0 0 0 6232 5825 2308 0 0 0 12 13 3 0 0 0 1120 1105 317 0 0 0 501 499 90 88 88 4
11 12 2 0 0 0 6069 5693 2256 0 0 0 12 12 3 0 0 0 1102 1092 316 0 0 0 496 492 88 88 88 4
11 11 2 0 0 0 5727 5469 2053 0 0 0 12 12 3 0 0 0 1073 1059 306 0 0 0 485 486 83 88 88 4
11 12 2 0 0 0 5926 5671 2025 0 0 0 12 12 3 0 0 0 1095 1092 305 0 0 0 490 492 81 88 88 4
11 12 2 0 0 0 6004 5709 1973 0 0 0 12 12 3 0 0 0 1102 1092 302 0 0 0 495 493 78 88 88 4
11 12 2 0 0 0 5820 5645 1767 0 0 0 12 12 3 0 0 0 1087 1078 297 0 0 0 488 486 73 88 88 4
11 12 2 0 0 0 5659 5477 1712 0 0 0 12 12 3 1 1 0 1069 1049 303 1 1 0 483 482 72 88 88 6
11 12 2 0 0 0 5736 5497 1768 0 0 0 12 12 3 5 1 0 1075 1049 341 5 1 0 486 484 76 87 88 10
11 12 2 0 0 0 5933 5614 1800 0 0 0 12 12 3 5 1 0 1109 1092 396 5 1 0 492 490 79 88 88 15
11 12 2 0 0 0 5852 5576 1771 0 0 0 12 12 3 5 1 0 1096 1072 401 5 1 0 492 491 78 88 88 15
12 12 2 0 0 0 6068 5649 1955 0 0 0 12 12 3 5 1 0 1112 1091 404 5 1 0 501 497 83 88 88 15
11 12 2 0 0 0 6047 5599 1947 0 0 0 12 12 3 5 1 0 1110 1092 399 5 1 0 501 496 83 88 88 15
11 12 2 0 0 0 5992 5599 1944 0 0 0 12 12 3 5 1 0 1109 1092 397 5 1 0 497 492 83 88 88 15
11 12 2 0 0 0 5981 5604 1929 0 0 0 12 12 3 5 1 0 1106 1092 389 5 1 0 497 492 82 88 88 15
12 12 2 0 0 0 6226 5738 2257 0 0 0 12 13 3 5 1 0 1128 1108 398 5 1 0 505 495 88 88 88 15
12 12 3 0 0 0 6426 5926 2331 0 0 0 12 13 3 5 1 0 1148 1128 400 5 1 0 512 501 89 88 88 15
12 12 2 0 0 0 6655 6203 2354 0 0 0 13 13 3 4 1 0 1167 1171 390 4 1 0 521 509 91 88 88 14
12 12 2 0 0 0 6633 6245 2302 0 0 0 13 13 3 0 0 0 1170 1164 355 0 0 0 518 509 87 89 88 12
