564 22802579 287 26304 40430 91
150 1337410 110 25607 8916 232
177 1527763 126 29280 8631 232
156 1337453 111 25659 8573 231
179 1528831 128 29384 8540 229
170 1337375 112 25719 7866 229
166 1336959 114 25815 8053 226
184 1530654 128 29376 8318 229
159 1371873 108 25503 8628 236
153 1387120 115 25875 9066 225
193 1597741 145 30260 8278 208
187 1585307 125 29228 8477 233
175 1387686 118 26031 7929 220
188 1582297 130 29480 8416 226
158 1384472 111 25659 8762 231
188 1582246 131 29540 8416 225
161 1383643 116 25919 8594 223
187 1583830 126 29280 8469 232
160 1388533 114 25815 8678 226
184 1580794 129 29400 8591 227
162 1380271 115 25903 8520 225
180 1579797 129 29400 8776 227
172 1381363 114 25851 8031 226
179 1586886 127 29332 8865 230
164 1379093 117 25979 8409 222
185 1574449 127 29324 8510 230
190 1576150 131 29540 8295 225
167 1376024 115 25867 8239 224
182 1573489 127 29332 8645 230
179 1379226 122 29081 7705 238
219 2397234 165 34146 10946 206
196 1576065 134 29696 8041 221
164 1372537 113 25763 8369 227
185 1566286 129 29436 8466 228
164 1372238 117 25971 8367 221
178 1578297 133 29644 8866 222
147 1262171 115 25867 8586 224
181 1558498 135 29748 8610 220
162 1384255 124 26335 8544 212
182 1598599 135 29748 8783 220
172 1399613 119 26075 8137 219
198 1607835 142 30112 8120 212
164 1409700 118 26061 8595 220
182 1613753 134 29696 8866 221
174 1465166 121 28788 8420 237
166 1562547 123 26515 9412 215
172 1577560 128 29348 9171 229
159 1372141 112 25747 8629 229
166 1384471 118 28122 8340 238
192 1561293 134 30439 8131 227
173 1378658 119 28174 7969 236
177 1573387 130 27423 8889 210
167 1379443 116 25919 8260 223
159 1378131 114 27914 8667 244
179 1576204 127 27233 8805 214
163 1379660 122 26231 8464 215
166 1380245 115 25867 8314 224
162 1382832 116 28018 8536 241
191 1579263 138 27863 8268 201
170 1385683 129 26847 8151 208
202 1585472 140 30416 7848 217
181 1388206 132 27260 7669 206
185 1581469 139 29994 8548 215
160 1379748 130 28810 8623 221
176 1574146 133 27598 8944 207
167 1381374 122 26231 8271 215
180 1576102 129 29436 8756 228
223 2006083 161 33714 8995 209
122 982163 88 19013 8050 216
0 0 0 0 0 0
0 0 0 0 0 0
3 489 3 276 163 92
0 0 0 0 0 0
3 512 3 255 170 85
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
9 1439 7 3206 159 458
0 0 0 0 0 0
0 0 0 0 0 0
4 394 4 292 98 73
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
36 428489 26 4198 11902 161
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
2 204 2 204 102 102
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
9 1496 7 3206 166 458
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
1 102 1 102 102 102
0 0 0 0 0 0
0 0 0 0 0 0
4 536 4 302 134 75
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
935 40320617 364 23891 43123 65
493 24995039 221 12223 50699 55
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
9 1534 7 3206 170 458
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
1 230 1 86 230 86
0 0 0 0 0 0
45 660082 35 4666 14668 133
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
6 1131 6 501 188 83
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
9 1595 7 3206 177 458
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
56 782338 45 5186 13970 115
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
9 1372 7 3206 152 458
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
9 1418 7 3206 157 458
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
2055 91515163 975 56179 44532 57
2 104 3 387 52 129
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
2 166 2 150 83 75
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
9 1505 7 3206 167 458
0 0 0 0 0 0
50 782437 43 5082 15648 118
0 0 0 0 0 0
