181 169 176 1 5 0 704727 176800 2392689 1 5 0 211 174 255 1 5 0 816631 207510 2468816 1 5 0 2695 3316 2437 2797 3541 2495
165 140 137 0 0 0 403223 123323 496517 0 0 0 196 151 232 0 0 0 503068 89815 831485 0 0 0 2119 895 1956 2126 1559 2100
132 82 98 0 0 0 269888 43193 435744 0 0 0 144 87 125 0 0 0 278700 14607 533783 0 0 0 1588 413 1925 1465 108 2063
117 85 75 0 0 0 130038 29537 265367 0 0 0 128 87 95 0 0 0 103248 12170 276995 0 0 0 908 363 1409 655 91 1482
112 77 186 0 0 0 77644 24995 248612 0 0 0 115 82 119 0 0 0 31185 7651 96591 0 0 0 541 426 777 220 91 791
110 71 252 0 0 0 450288 21478 4704922 0 0 0 107 74 200 0 0 0 433676 7049 4705071 0 0 0 719 438 2336 442 92 2406
90 27 254 0 0 0 435289 12201 4706017 0 0 0 87 31 202 0 0 0 427555 2889 4705441 0 0 0 644 440 2221 373 92 2292
81 24 255 0 0 0 434877 11307 4706116 0 0 0 77 27 203 0 0 0 428650 2464 4705406 0 0 0 701 474 2242 403 93 2315
60 22 254 0 0 0 418858 10577 4707250 0 0 0 56 25 200 0 0 0 424308 2323 4705703 0 0 0 676 477 2239 392 93 2313
51 21 183 0 0 0 401683 10758 4702543 0 0 0 58 25 188 0 0 0 457712 2295 4709747 0 0 0 697 473 2258 533 94 2426
306 23 1134 0 0 0 375876 11361 1513407 0 0 0 160 25 487 0 0 0 52147 2446 260801 0 0 0 594 494 529 323 94 887
309 23 1134 0 0 0 381168 11637 1513008 0 0 0 162 25 487 0 0 0 53114 2446 260842 0 0 0 636 511 594 348 94 935
328 23 1147 0 0 0 405127 11711 1530117 0 0 0 171 26 495 0 0 0 51666 2503 260010 0 0 0 622 508 499 320 94 876
350 26 1147 0 0 0 923806 12007 3997606 0 0 0 197 27 503 0 0 0 605522 2669 3753102 0 0 0 1259 500 4546 1104 95 4674
347 26 1147 0 0 0 921369 11826 3998109 0 0 0 192 29 503 0 0 0 590779 2734 3748245 0 0 0 1219 482 4542 1121 95 4664
628 24 1647 0 0 0 1307976 11743 4258906 0 0 0 310 28 722 0 0 0 594521 2659 3747903 0 0 0 1241 488 4540 1083 95 4666
628 25 1647 0 0 0 1303205 11826 4260041 0 0 0 311 29 721 0 0 0 599836 2820 3747386 0 0 0 1188 467 4539 1102 96 4657
614 26 1640 0 0 0 1279960 12398 4258762 0 0 0 312 30 717 0 0 0 610945 2983 3746354 0 0 0 1188 453 4549 1157 99 4658
594 24 1643 0 0 0 761309 11487 2206099 0 0 0 288 28 715 0 0 0 59091 2758 151526 0 0 0 529 428 437 395 96 843
589 24 1645 5 1 0 760795 11011 2206307 5 1 0 282 27 716 5 1 0 41020 2576 106935 5 1 0 509 390 552 270 95 554
27 20 37 9 1 0 11279 8499 27065 9 1 0 34 23 71 9 1 0 23192 2164 90332 9 1 0 341 302 491 248 95 542
37 16 191 16 1 0 565420 4255 6506709 16 1 0 42 17 199 17 1 0 572966 1846 6506455 17 1 0 630 212 3162 548 91 3173
38 5 217 20 1 1 573714 408 6507521 20 1 1 34 5 196 20 1 1 562548 455 6506931 20 1 1 560 112 3155 518 89 3162
90 3 386 25 1 1 646246 274 6515108 25 1 1 56 3 251 25 1 1 564537 227 6506783 25 1 1 573 55 3186 540 54 3187
103 3 388 24 1 1 646570 269 6515073 24 1 1 89 3 297 24 1 1 642573 195 6510630 24 1 1 530 54 3175 679 53 3226
115 4 391 23 1 1 648244 357 6514912 23 1 1 108 3 313 24 1 1 734699 295 6536375 24 1 1 552 67 3172 830 77 3296
111 6 347 17 1 1 102019 584 446991 17 1 1 105 6 255 17 1 1 188841 633 760132 17 1 1 252 87 531 521 91 1127
109 11 331 12 1 0 94416 1476 425810 12 1 0 109 11 250 13 1 0 190853 1487 759941 13 1 0 334 137 801 563 90 1264
64 49 99 7 1 0 23406 11134 49284 7 1 0 92 53 198 8 1 0 187477 4917 760451 8 1 0 302 231 656 518 89 1202
81 25 277 3 1 0 178064 7359 1463639 3 1 0 72 26 158 4 1 0 228947 4622 1569793 4 1 0 600 257 2645 628 88 2766
71 20 271 0 0 0 176830 4086 1463768 0 0 0 55 21 120 0 0 0 137126 3953 1426561 0 0 0 592 216 2646 486 88 2669
