2 0 10 17 7 6 433 0 1872 17 7 6 3 1 10 32 2 1 3984 85 23854 32 2 1 31 0 117 150 52 521
2 0 10 16 7 6 326 0 1240 16 7 6 3 0 10 32 2 2 3931 0 23857 32 2 2 25 0 80 143 0 521
1 0 5 15 8 6 196 0 934 15 8 6 1 0 5 34 2 2 1997 0 14339 34 2 2 19 0 71 110 0 485
0 0 4 16 8 6 147 0 832 16 8 6 1 0 4 30 2 2 1648 0 13964 30 2 2 16 0 65 102 0 483
1 0 5 15 8 6 158 0 800 15 8 6 1 0 5 28 3 3 1770 0 14006 28 3 3 17 0 52 105 0 491
1 0 6 16 7 5 249 0 1074 16 7 5 1 0 5 24 4 3 1379 0 7400 24 4 3 22 0 62 101 0 297
4 0 20 19 6 5 531 0 1955 19 6 5 4 0 22 26 3 3 15703 0 124758 26 3 3 30 0 75 208 0 759
4 0 20 20 5 5 612 0 2018 20 5 5 5 0 22 26 3 3 15830 0 124743 26 3 3 38 0 81 243 0 780
5 0 21 22 4 4 664 0 2030 22 4 4 5 0 22 27 3 3 18071 0 126459 27 3 3 43 0 88 310 0 928
5 0 21 22 4 4 752 0 2082 22 4 4 5 0 22 27 3 2 18734 0 126454 27 3 2 49 0 89 366 0 946
5 0 21 26 3 3 762 0 2055 26 3 3 6 0 22 30 2 2 18865 0 126394 30 2 2 52 0 87 379 0 968
3 0 7 27 3 3 494 0 1301 27 3 3 3 0 8 29 3 2 4650 0 23591 29 3 2 46 0 79 276 0 698
3 0 8 27 3 2 543 0 1355 27 3 2 4 0 9 27 3 2 7970 0 29967 27 3 2 46 0 79 460 0 1212
4 0 8 29 3 2 602 0 1448 29 3 2 4 0 9 30 2 2 8297 0 29026 30 2 2 48 0 79 468 0 1255
4 0 9 30 3 2 637 0 1501 30 3 2 4 0 9 31 2 2 9826 0 30951 31 2 2 47 0 79 551 0 1390
3 0 8 27 3 2 544 0 1329 27 3 2 4 0 9 31 2 2 10915 0 33276 31 2 2 45 0 86 611 0 1500
3 0 8 28 3 2 522 0 1322 28 3 2 4 0 8 34 2 1 10802 0 33293 34 2 1 45 0 83 605 0 1501
3 0 8 30 3 2 489 0 1357 30 3 2 3 0 8 37 2 1 8422 0 29058 37 2 1 43 0 79 425 0 1165
2 0 7 29 3 2 406 0 1260 29 3 2 2 0 7 35 2 2 5834 0 20606 35 2 2 38 0 83 338 0 1003
1 0 6 27 3 3 272 0 1032 27 3 3 2 0 6 34 2 2 3936 0 17007 34 2 2 31 0 78 214 0 769
1 0 6 27 3 3 279 0 1008 27 3 3 2 0 6 31 3 3 3196 0 14920 31 3 3 30 0 80 171 0 679
2 0 7 24 4 3 349 0 1141 24 4 3 2 0 7 26 4 3 4209 0 17245 26 4 3 32 0 84 202 0 727
2 0 6 21 5 3 321 0 961 21 5 3 2 0 7 22 5 3 5068 0 20322 22 5 3 30 0 85 252 0 954
5 0 32 21 5 4 739 0 3839 21 5 4 6 0 35 22 4 4 16101 0 100765 22 4 4 30 0 73 341 0 1072
6 0 32 23 4 4 833 0 3883 23 4 4 6 0 35 23 4 4 15997 0 100742 23 4 4 35 0 75 340 0 1064
6 0 33 23 4 3 806 0 3928 23 4 3 6 0 35 23 4 4 14803 0 100288 23 4 4 28 0 59 269 0 914
5 0 32 27 3 3 747 0 3900 27 3 3 5 0 35 27 4 3 13794 0 100022 27 4 3 27 0 54 237 0 879
5 0 32 27 3 3 683 0 3887 27 3 3 5 0 34 27 4 3 11867 0 99279 27 4 3 23 0 49 144 0 566
2 0 6 31 3 2 262 0 1099 31 3 2 1 0 5 31 3 2 877 0 4746 31 3 2 22 0 46 59 0 219
1 0 5 29 3 3 146 0 829 29 3 3 1 0 5 29 3 3 583 0 4126 29 3 3 16 0 34 38 0 167
0 0 2 33 3 3 84 0 351 33 3 3 0 0 2 33 3 2 134 0 733 33 3 2 16 0 32 22 0 62
1 0 2 33 3 3 79 0 331 33 3 3 1 0 2 33 3 2 140 0 735 33 3 2 15 0 28 23 0 62
0 0 2 31 3 3 73 0 329 31 3 3 0 0 2 31 3 3 135 0 734 31 3 3 14 0 28 22 0 62
0 0 1 29 4 3 46 0 181 29 4 3 0 0 2 29 3 3 72 0 372 29 3 3 12 0 24 15 0 37
0 0 2 30 3 3 88 0 446 30 3 3 0 0 2 30 3 3 161 0 909 30 3 3 14 0 35 22 0 90
1 0 6 26 4 3 225 0 991 26 4 3 1 0 6 26 4 3 1028 0 5790 26 4 3 28 0 77 102 0 329
3 0 15 24 4 4 493 0 2211 24 4 4 3 0 16 24 4 4 4296 0 28920 24 4 4 34 0 82 166 0 431
3 0 15 26 4 3 495 0 2210 26 4 3 3 0 16 26 3 3 4299 0 28919 26 3 3 35 0 82 167 0 431
3 0 15 31 3 2 514 0 2209 31 3 2 3 0 16 31 3 2 4327 0 28916 31 3 2 38 0 81 171 0 430
4 0 16 33 2 2 586 0 2305 33 2 2 4 0 17 33 2 2 5190 0 30173 33 2 2 40 0 81 185 0 451
3 0 15 34 2 2 450 0 2151 34 2 2 3 0 16 34 2 2 4325 0 29748 34 2 2 26 0 47 106 0 342
1 0 6 35 2 2 175 0 836 35 2 2 1 0 6 35 2 2 1045 0 9072 35 2 2 19 0 37 40 0 177
1 0 6 35 3 2 176 0 836 35 3 2 1 0 6 35 2 2 1045 0 9072 35 2 2 19 0 37 40 0 177
1 0 6 32 3 3 158 0 832 32 3 3 1 0 6 32 3 3 1016 0 9073 32 3 3 16 0 35 35 0 176
0 0 2 31 3 3 88 0 497 31 3 3 0 0 2 31 3 3 163 0 1161 31 3 3 16 0 46 21 0 87
0 0 2 33 3 2 104 0 523 33 3 2 0 0 2 33 3 2 193 0 1225 33 3 2 19 0 56 25 0 100
0 0 2 34 3 2 104 0 523 34 3 2 0 0 2 34 3 2 191 0 1225 34 3 2 20 0 56 26 0 100
0 0 2 32 3 2 106 0 523 32 3 2 0 0 2 32 3 2 197 0 1226 32 3 2 20 0 56 26 0 100
0 0 2 33 3 2 105 0 523 33 3 2 0 0 2 33 3 2 197 0 1226 33 3 2 20 0 56 26 0 100
0 0 1 30 3 2 41 0 179 30 3 2 0 0 1 30 3 2 62 0 409 30 3 2 14 0 38 15 0 54
0 0 1 26 4 3 20 0 57 26 4 3 0 0 1 26 4 3 25 0 83 26 4 3 10 0 20 10 0 21
0 0 1 24 5 3 18 0 56 24 5 3 0 0 1 24 5 3 23 0 83 24 5 3 8 0 19 8 0 20
0 0 0 20 6 4 12 0 43 20 6 4 0 0 0 20 6 4 13 0 45 20 6 4 6 0 17 6 0 17
0 0 0 18 7 5 10 0 35 18 7 5 0 0 0 17 7 5 11 0 37 17 7 5 6 0 16 6 0 16
1 0 5 19 6 5 237 0 1068 19 6 5 1 0 5 18 6 5 779 0 3594 18 6 5 18 0 48 45 0 158
1 0 5 18 6 5 235 0 1068 18 6 5 1 0 5 17 7 5 778 0 3594 17 7 5 17 0 48 45 0 158
1 0 5 17 7 5 239 0 1067 17 7 5 1 0 5 16 7 5 787 0 3593 16 7 5 18 0 48 46 0 158
1 0 5 19 6 4 240 0 1067 19 6 4 1 0 5 18 6 4 789 0 3593 18 6 4 19 0 48 46 0 158
1 0 5 18 6 4 239 0 1067 18 6 4 1 0 5 18 6 4 789 0 3593 18 6 4 19 0 48 46 0 158
0 0 0 17 7 4 14 0 46 17 7 4 0 0 1 18 7 4 22 0 90 18 7 4 7 0 17 7 0 19
0 0 2 19 6 5 55 0 322 19 6 5 0 0 2 20 6 5 111 0 777 20 6 5 10 0 31 14 0 58
0 0 2 19 6 5 80 0 375 19 6 5 0 0 2 20 6 5 179 0 930 20 6 5 13 0 38 22 0 92
0 0 2 19 6 5 81 0 375 19 6 5 0 0 2 21 6 5 179 0 930 21 6 5 14 0 39 23 0 92
0 0 2 22 5 4 84 0 375 22 5 4 0 0 2 23 5 4 183 0 930 23 5 4 15 0 39 25 0 92
0 0 2 23 5 4 122 0 487 23 5 4 0 0 2 23 5 4 280 0 1194 23 5 4 19 0 49 41 0 168
0 0 1 23 5 4 82 0 375 23 5 4 0 0 1 23 5 4 196 0 928 23 5 4 15 0 42 36 0 161
0 0 1 20 6 5 52 0 322 20 6 5 0 0 1 20 6 5 118 0 774 20 6 5 11 0 35 26 0 145
0 0 1 19 6 6 49 0 322 19 6 6 0 0 1 19 6 6 115 0 774 19 6 6 10 0 34 25 0 145
0 0 1 16 8 6 69 0 373 16 8 6 0 0 1 16 8 6 171 0 932 16 8 6 10 0 36 29 0 154
0 0 1 15 8 5 51 0 259 15 8 5 0 0 1 15 8 5 114 0 630 15 8 5 9 0 31 20 0 83
0 0 1 17 7 6 51 0 259 17 7 6 0 0 1 16 8 6 110 0 627 16 8 6 10 0 31 20 0 81
0 0 3 19 6 6 119 0 487 19 6 6 0 0 3 18 6 6 933 0 8656 18 6 6 15 0 42 56 0 324
0 0 3 23 5 5 120 0 486 23 5 5 0 0 3 22 5 5 934 0 8655 22 5 5 16 0 43 58 0 324
1 0 5 28 4 5 203 0 727 28 4 5 1 0 5 26 4 5 1620 0 11053 26 4 5 21 0 48 80 0 359
1 0 5 26 4 4 201 0 736 26 4 4 1 0 5 25 4 4 1624 0 11063 25 4 4 20 0 48 77 0 361
1 0 5 28 4 4 222 0 761 28 4 4 1 0 5 28 4 4 1679 0 11071 28 4 4 22 0 52 83 0 367
1 0 4 29 3 4 157 0 651 29 3 4 1 0 4 29 4 4 858 0 7019 29 4 4 19 0 45 48 0 194
1 0 4 27 4 4 157 0 651 27 4 4 1 0 4 27 4 4 857 0 7019 27 4 4 19 0 45 47 0 194
0 0 1 23 5 4 52 0 296 23 5 4 0 0 1 24 5 4 112 0 828 24 5 4 13 0 36 19 0 99
0 0 1 27 4 4 34 0 217 27 4 4 0 0 1 28 4 4 68 0 596 28 4 4 11 0 29 16 0 76
0 0 0 20 6 7 10 0 29 20 6 7 0 0 0 21 6 7 12 0 36 21 6 7 7 0 18 7 0 18
0 0 0 19 6 7 9 0 26 19 6 7 0 0 0 20 6 7 10 0 34 20 6 7 6 0 17 7 0 18
0 0 0 16 8 9 7 0 24 16 8 9 0 0 0 17 7 9 9 0 33 17 7 9 5 0 16 6 0 17
0 0 0 13 10 10 6 0 22 13 10 10 0 0 0 14 9 10 8 0 31 14 9 10 4 0 14 5 0 16
