0 0 1 115 0 115
0 0 3 237 0 79
0 0 2 325 0 162
16 17601 14 6647 1100 474
1 52 6 584 52 97
0 0 1 91 0 91
0 0 3 258 0 86
0 0 0 0 0 0
0 0 1 91 0 91
0 0 0 0 0 0
0 0 2 230 0 115
2 104 2 104 52 52
0 0 1 154 0 154
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 1 133 0 133
0 0 1 115 0 115
0 0 0 0 0 0
0 0 1 154 0 154
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
1 52 1 115 52 115
1 52 2 104 52 52
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 6 399 0 66
0 0 3 204 0 68
0 0 7 577 0 82
0 0 1 115 0 115
1 60 7 577 60 82
6 2384 10 5450 397 545
1 52 14 1209 52 86
2 128 6 989 64 164
0 0 4 421 0 105
1 52 2 167 52 83
29 6039 34 41588 208 1223
19 3864 25 4835 203 193
0 0 1 115 0 115
100 7269 106 233388 72 2201
0 0 1 115 0 115
0 0 0 0 0 0
0 0 2 191 0 95
1 52 1 52 52 52
0 0 2 230 0 115
0 0 2 325 0 162
0 0 0 0 0 0
0 0 0 0 0 0
0 0 2 230 0 115
0 0 0 0 0 0
1 52 1 52 52 52
0 0 0 0 0 0
0 0 2 230 0 115
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 1 115 0 115
0 0 1 76 0 76
0 0 0 0 0 0
0 0 1 115 0 115
0 0 2 80 0 40
2 807 0 0 403 0
24 4675 20 12396 194 619
25 2781 32 40068 111 1252
5 248 7 5853 49 836
0 0 0 0 0 0
0 0 1 115 0 115
0 0 2 143 0 71
0 0 1 91 0 91
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 1 91 0 91
0 0 1 115 0 115
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 1 91 0 91
0 0 1 115 0 115
0 0 0 0 0 0
0 0 2 173 0 86
1 52 2 92 52 46
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
1 52 3 195 52 65
0 0 1 91 0 91
0 0 0 0 0 0
0 0 2 167 0 83
0 0 1 115 0 115
9 5876 6 734 652 122
0 0 1 91 0 91
0 0 0 0 0 0
0 0 1 91 0 91
0 0 1 115 0 115
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 1 91 0 91
0 0 1 115 0 115
2 104 5 386 52 77
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
7 364 7 364 52 52
0 0 0 0 0 0
0 0 0 0 0 0
0 0 1 91 0 91
0 0 0 0 0 0
0 0 5 443 0 88
0 0 1 52 0 52
0 0 0 0 0 0
0 0 1 133 0 133
0 0 0 0 0 0
0 0 0 0 0 0
0 0 1 133 0 133
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 1 133 0 133
0 0 1 91 0 91
0 0 0 0 0 0
0 0 0 0 0 0
0 0 1 115 0 115
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
6 886 6 3147 147 524
0 0 0 0 0 0
49 7954 48 42062 162 876
3 293 4 692 97 173
12 1745 14 21837 145 1559
27 1404 30 165494 52 5516
0 0 0 0 0 0
0 0 1 91 0 91
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
1 52 1 52 52 52
2 116 3 180 58 60
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 1 91 0 91
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 1 133 0 133
0 0 0 0 0 0
6 1611 3 425 268 141
1 52 2 258 52 129
0 0 0 0 0 0
0 0 1 125 0 125
0 0 1 125 0 125
0 0 1 125 0 125
0 0 0 0 0 0
0 0 0 0 0 0
0 0 1 108 0 108
0 0 1 181 0 181
0 0 0 0 0 0
0 0 1 133 0 133
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 1 181 0 181
5 260 5 260 52 52
0 0 0 0 0 0
1 52 1 52 52 52
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 1 181 0 181
0 0 1 40 0 40
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
1 52 1 52 52 52
0 0 0 0 0 0
1 52 1 52 52 52
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 3 195 0 65
0 0 9 663 0 73
0 0 9 741 0 82
0 0 6 468 0 78
0 0 7 559 0 79
0 0 5 455 0 91
0 0 1 91 0 91
0 0 1 91 0 91
1 52 2 185 52 92
0 0 1 91 0 91
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 2 272 0 136
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
5 260 5 260 52 52
3 736 3 195 245 65
2 116 2 2904 58 1452
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
1 52 1 52 52 52
0 0 0 0 0 0
1 52 1 40 52 40
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
21 3993 16 13717 190 857
0 0 0 0 0 0
13 3330 9 7383 256 820
1 52 1 52 52 52
0 0 0 0 0 0
0 0 0 0 0 0
2 660 0 0 330 0
2 104 3 2239 52 746
0 0 0 0 0 0
0 0 0 0 0 0
6 1741 4 3012 290 753
56 9098 54 47002 162 870
2 116 3 3178 58 1059
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 1 40 0 40
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
7 1704 6 2394 243 399
9 1670 9 6094 185 677
24 4115 25 41121 171 1644
10 696 12 5403 69 450
1 52 1 52 52 52
0 0 0 0 0 0
0 0 0 0 0 0
37 6536 31 65194 176 2103
14 3119 10 10270 222 1027
25 6268 27 30624 250 1134
185 14043 202 1443967 75 7148
39 4461 41 163401 114 3985
0 0 0 0 0 0
0 0 1 133 0 133
0 0 0 0 0 0
0 0 0 0 0 0
2 104 2 104 52 52
0 0 0 0 0 0
0 0 0 0 0 0
155 12688 168 500402 81 2978
2 104 2 104 52 52
2 116 3 180 58 60
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 1 133 0 133
0 0 0 0 0 0
4 208 4 208 52 52
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
6 3037 3 424 506 141
1 52 2 258 52 129
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 3 195 0 65
0 0 0 0 0 0
0 0 1 91 0 91
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
